,post_link,content,mrt_tags
272,https://www.instagram.com/p/B6sUUqqnPqN/,"📍️Taipei, Taiwan
Sweet Tooth / 以下餐點及價位
(這家是我們4foodie的姐姐開的蛋糕店，本來是做網路，現在終於開實體店面了！因為礙於是自己的姐姐，所以不會有評分那些，不然怕太業配或讓大家覺得有失公正性哦！)
草莓白巧慕斯 $260
💡補充💡份量可以兩到三人分食沒問題，蛋糕體是黃金燙麵蛋糕，吃起來棉棉的又帶點彈性，很特別！內餡白巧克力慕斯帶有布丁的口感😍蠻神奇的！還有白巧克力球球，口感很加分～配上用料大方的新鮮草莓，絕對是超級幸福的搭配❤️
巧克力草莓慕斯蛋糕 $200
💡補充💡 草莓慕斯配上甜甜的草莓，甜度自然香甜，還有店家自製草莓果醬配上綿密巧克力蛋糕體，樸實無華卻百搭的組合非它莫屬🔥
芋頭抹茶草莓捲 $180
💡補充💡芋泥甜度不高，口感綿密，配著甜甜的草莓入口剛剛好😍蛋糕體散發淡淡抹茶味，蛋糕體濕潤。
北海道草莓千層 $250
💡補充💡(千層系列是五六日限定喔)底下是杏仁蛋糕，並不是整個都是千層皮，多了一小層蛋糕的口感有不同層次，奶油順口，不知不覺可以把整個嗑完🙂
豪華草莓杯 $280
💡補充💡(每日限量12杯)整杯總共放了22-23顆草莓，非常大手筆😱😱😱視覺效果十足🙆🏻‍♀️內容是巧克力戚風蛋糕、莓果麥片穀物、布蕾奶油醬、覆盆子醬、香草冰淇淋、鮮奶油！吃法是要一口挖到最底！一起入口可以吃到不同層次的融合哦👌🏻
草莓提拉米蘇 $230
💡補充💡提拉米蘇味道很順口，冰冰涼涼吃最棒～草莓整顆的是圍在外圍，整體也不會太單調🍓
輕抹茶草莓磚蛋糕 $180
💡補充💡是輕抹茶🍵口感偏輕柔而不是太濃的抹茶，整體吃起來屬於清爽的一款蛋糕👌🏻
草莓牛奶 $220(內用) $235(外帶瓶)
💡補充💡(每日限量20瓶)這真的好好喝！每次冬天就最期待姐姐這一瓶🍓如果是外帶用瓶子裝要記得要搖均勻再喝喔～內用是用杯子！製作過程完全不添加一滴水，只有使用牛奶、新鮮草莓粒、自製草莓果醬以及草莓冰淇淋製成！非常濃厚的草莓味道😭👍🏻❤️草莓果粒也是給的超級不手軟哦！！
🕵🏻4foodie告訴你🕵🏻還有販售喜餅、彌月！大家可以參考哦💕 @sweettooth.tp
🗺台北市信義區光復南路421巷9號
🚇國父紀念館站2號出口或信義安和站5號出口
☎️(02)2758-9488
⏰13:00-20:00(週一公休)
#4foodie #4foodieXSweettooth #4foodie國父紀念館站 #taipei #taiwan #台北美食 #台北甜點 #甜點 #蛋糕 #抹茶 #巧克力 #草莓 #草莓季 #千層 #千層蛋糕 #芋頭 #芋泥 #國父紀念館美食 #台北蛋糕 #sweettooth #台湾グルメ #taipeifood #taipeitravel #taiwanfood #taiwanesefood #台北グルメ #대만 #popyummy ©版權所有，不得轉載copyrights reserved","信義安和,國父紀念館"
273,https://www.instagram.com/p/B6fcWiIH3ew/,"📍New Taipei, Taiwan
閑茗樓 / 以下飲品及價位
熱鮮水果茶 $55
美味程度：🌕🌕🌕🌕🌗
💡補充💡這杯飲品我超愛🥰🥰🥰六種水果+綠茶+炒熬糖，果粒都喝得到，重點超香，最喜歡這種熬煮的水果茶，比起單茶加入水果更香更夠味👍🏻
草莓拿鐵 $65
美味程度：🌕🌕🌕🌗🌑
💡補充💡 使用完整整顆8顆冷凍草莓 🍓冰塊不調整，甜度半糖少糖，甜度來自店家炒熬糖，不是使用果醬～甜度不會太甜，草莓果香味濃郁！
草莓奶酪 $65
美味程度：🌕🌕🌕🌕🌑
💡補充💡 一樣是使用完整整顆8顆冷凍草莓 🍓奶酪口感很好，奶香味十足👍🏻
香橙百香綠+椰果 $65
美味程度：🌕🌕🌕🌕🌑
💡補充💡 新鮮百香果與柳橙做搭配，甜度適中，還有百香果果粒增加口感，整體非常清爽解膩🤤🤤🤤
啡香拿鐵+混珠+奶酪 $70
美味程度：🌕🌕🌕🌕🌑
💡補充💡 此飲品為今年台灣奶茶節得獎飲品🥇使用台灣烏龍茶，經由獨家特殊烘焙的過程產生淡淡炭焙咖啡香☕️再加入鮮奶，最後加入手工炒熬糖，整體來說不會太甜，大小珍珠口感也不錯，不過珍珠本身不帶有甜味～
枸杞桂圓紅棗茶 $55
美味程度：🌕🌕🌕🌕🌗
💡補充💡 加入中藥枸杞、桂圓、紅棗和炒熬糖熬煮，熱熱喝很暖和🔥🔥🔥滿滿料，料多實在！
烏梅洛神花釀 $45
美味程度：🌕🌕🌕🌕🌗
💡補充💡烏梅洛神花飲甜度適中，也不會太酸，很適合冬天喝，價格也相當實在👍🏻
整體
環境衛生：🌕🌕🌕🌕🌗
服務態度：🌕🌕🌕🌕🌑
再訪意願：🌕🌕🌕🌕🌑
🗺新北市永和區福和路247號
🚇捷運頂溪站
☎(02)2928-6557
⏰11:00-22:00
🍽2019.12.09到訪
💡補充💡店家的糖都是自己炒過的炒糖，不會有黑糖過於濃郁的甜膩，卻也不像一般蔗糖一樣單調，蠻特別的！整體單價也不會飆高，個人還蠻喜歡的！
#4foodie #4foodie新北 #閑茗樓 #taipei #手搖飲料 #永和飲料 #珍珠奶茶 #水果茶 #永和美食 #新北美食 #4foodie飲料 #新北飲料 #taipeidrinks #台湾グルメ
#4foodieintaipei #4foodieforfoodie ©️版權所有，不得轉載copyrights reserved",頂溪
274,https://www.instagram.com/p/B6XoGWZngem/,"📍️Tokyo, Japan
すする担々麺 / 汁なしボロネーゼ担々麺 / ¥1080
美味程度(おいしさ)：🌕️🌕️🌕️🌗🌑
環境衛生(店内環境)：🌕🌕🌕🌕️🌗
服務態度(サービス度)：🌕🌕🌕🌕️🌑
再訪意願(リピート率)：🌕🌕🌕🌑🌑
🗺 東京都千代田区神田三崎町1-4-26 JR高架下
🚇 水道橋駅 東口
☎03-5280-0036
⏰11:00～22:45
🍽2019.11.09 到訪用餐
💡補充💡位在水道橋車站附近的擔擔麵專賣店🍜我點的是肉醬擔擔麵但其實跟肉醬義大利麵沒什麼差🍝唯一就是辣度和麻度可以自己調整，0~5辣度可以選🌶️怕山椒的也可以跟店員說不要麻哦！點麵店員會問要不要白飯🍚到下午五點之前加飯都是免費的👌東京巨蛋和樂園就在附近哦🎢
#4foodie #4foodieinjapan #tokyo #japan #日本 #東京 #水道橋 #ボロネーゼ #担々麺 #擔擔麵 #グルメ #日本美食 #東京美食
©版權所有，不得轉載copyrights reserved",
275,https://www.instagram.com/p/B6QE_fJHmU4/,"📍Taichung, Taiwan
88碳烤雞排 / 碳烤雞排 / $75
美味程度：🌕🌕🌕🌗🌑
環境衛生：🌕🌕🌕🌑🌑
服務態度：🌕🌕🌕🌗🌑
再訪意願：🌕🌕🌕🌑🌑
🗺 台中市文華路77-1號
⏰16:00-24:00
🍽2019.11.10到訪用餐
💡補充💡逢甲夜市美食來了！碳烤蠻大一份的💕先炸過再刷上醬汁拿去碳烤，最後再噴上檸檬汁調味，口感偏酸，我自己喜歡吃酸還滿可以接受的，但我朋友們就認為太酸了，見仁見智喔👌🏻雞排口感是軟嫩的～雖然沒到多汁但至少不是乾柴的喔！
#4foodie #4foodie台中 #88碳烤雞排 #taichung #台中美食 #夜市美食 #逢甲美食 #4foodieforfoodie #4foodieintaichung ©️版權所有，不得轉載copyrights reserved",
276,https://www.instagram.com/p/B6M5JjBHq4a/,"📍Taichung, Taiwan
黑輪美 / 以下餐點及價位
米輪堡 $60
美味程度：🌕🌕🌕🌕🌑
💡補充💡Q勁十足的米腸和彈口的黑輪配上生菜與黃金泡菜，新版的大腸包小腸🤣🤣吃起來有飽足感又好吃😋兩者結合的天衣無縫！醬汁給的也很夠所以不會太乾👍🏻
私房無骨豬 $130
美味程度：🌕🌕🌕🌕🌑
💡補充💡內容物有每日醃製的豬肉和百頁豆腐，百頁豆腐口感超彈😋豬肉腌製的很夠味，尤其整個配上黑胡椒醬汁更加分，他們黑胡椒醬汁不會味道太過重鹹，很溫和！非常厲害🥰
黑輪美串炸全餐 $170
美味程度：🌕🌕🌕🌕🌑
💡補充💡包含經典黑輪、上癮米血、人氣甜不辣、腐皮串、花枝丸、脆皮貢丸、QQ米腸！有選擇障礙的朋友絕對推薦這個組合🤣店家每一種經典串炸都能吃到，還比較划算😊每一種Q度都很剛好，原味的醬汁甜甜的口感，自然清爽不會太重口味，平時不愛腐皮油膩感的我也喜歡他們的腐皮串，居然不會過油，讓我很驚艷😋米血事先水煮過再炸，所以不會太硬難入口，微微黏牙的Q彈感很棒🙏🏻🙆🏻‍♀️貢丸的香味也是越嚼越香！基本上每一種都各有千秋沒地雷👏🏻👏🏻👏🏻👏🏻宵夜吃這樣超爽吧！
黑輪美黃金串炸全餐 $200
美味程度：🌕🌕🌕🌕🌑
💡補充💡這個內容物和上方一樣，但是是剪切過的！然後附上超解膩的黃金泡菜❤️
古早味紅茶 $25
美味程度：🌕🌕🌕🌗🌑
💡補充💡甜度約微糖，會回甘，蠻解渴的！
整體：
環境衛生：🌕🌕🌕🌕🌑
服務態度：🌕🌕🌕🌕🌗
再訪意願：🌕🌕🌕🌕🌑
🗺 台中市西屯區文華路10-11號（福星路文華路口）
☎(04)2452-7689
⏰14：00-23：00 週日16：00-23：00
🍽2019.12.15到訪用餐
💡補充💡黑輪美還有個黑輪、米血、甜不辣，他們最受歡迎的古早味三寶，如果不是很餓又想吃，就可以點這個套餐，才$60便宜又能滿足小嘴饞🤪
🕵🏻‍♂️4foodie告訴你🕵🏻‍♂️現在店裡有辦活動，到明年1/6下午五點之前只要加入黑輪美臉書粉絲團按讚+追蹤並拍攝吃黑輪美時的表情短片並標註好友+上傳至他們的活動貼文留言區，累積讚數最多者，就能收到iphone11喔😍
#4foodie #4foodie台中 #taichung #台中美食 #heilunmei2019 #黑輪美 #米輪堡 #炸黑輪我獨美 #逢甲美食 #台中美食 #逢甲必吃 #關東煮 #黑胡椒 #串炸 #百頁豆腐 #無骨豬 #米腸 #黑輪 #黃金泡菜 #生菜 #黑輪美 #古早味三寶 #4foodieforfoodie #小吃 #4foodie小吃©️版權所有，不得轉載copyrights reserved",
277,https://www.instagram.com/p/B6IU7Q5nZua/,"📍Taipei, Taiwan
双喜 Cié Cié Taipei / 以下餐點及價位
秋天 / $350
美味程度：🌕🌕🌕🌕🌕
💡補充💡琴酒、菊花茶、百香果、班蘭葉糖漿！很像一杯熱帶水果風味的果汁，琴酒的清香與果香結合實在太完美🤩在尾韻還能品嘗到些許茶味，非常喜歡呢💕
糖果屋 / $350
美味程度：🌕🌕🌕🌕🌗
💡補充💡伯爵伏特加、榛果、espresso！喝起來很像一般的巧克力飲品，酒味個人覺得是三杯裡最不重的，微醺的口感適合剛入門的朋友們～而且雖然是巧克力但甜度不高不用擔心🍫😍
JACKROSE 傑克蘿絲 / $350
美味程度：🌕🌕🌕🌕🌗
💡補充💡白酒、桑椹、玫瑰並且上方還覆蓋上玫瑰鹽奶蓋！層次感最豐富鮮明，喝起來淡淡花香，少女們絕對要點啊🌹😍尤其這造型根本美的不像話🤪
辣雞佐起司 / $250
美味程度：🌕🌕🌕🌕🌑
💡補充💡這超狂～居然和「韓老二」合作！！能在酒吧吃超知名韓式韓老二超酷🤣😋合作了三道菜喔！辣雞沒什麼辣度🐔配上起司🧀️就是絕配但要記得趁熱吃，不然起司會結塊喔！
紅燒半筋半肉麵 / $250
美味程度：🌕🌕🌕🌕🌑
💡補充💡 這也很誇張❤️❤️除了韓老二，他們菜單居然吃的到台北牛肉麵名店「牛肉麵·雞湯」！麵條蠻Q的😋湯頭不重鹹，順口好喝，牛筋牛肉大又多塊，還有搭配酸菜可以自己加入唷🥰
剝皮辣椒雞湯 / $170
美味程度：🌕🌕🌕🌕🌗
💡補充💡這也是「牛肉麵·雞湯」的餐點，雞湯好讚👏🏻肉嫩、湯濃郁，邊喝酒邊喝一碗熱雞湯蠻不錯的其實🤣🤣
整體：
環境衛生：🌕🌕🌕🌕🌑
服務態度：🌕🌕🌕🌕🌗
再訪意願：🌕🌕🌕🌕🌕
🗺台北市信義區松壽路22號(neo19三樓)
🚇捷運象山站1號出口
☎️(02)2722-2229
⏰20：00-03：00
🍽2019.12.14到訪用餐
💡補充💡這酒吧真的很棒欸不論喝的還是吃的都很優秀👏🏻👏🏻還有網美打卡牆可以拍照📷🤣
🚫未滿18禁止喝酒🚫
#4foodie #4foodie象山站 #双喜 #台北酒吧 #台北美食 #信義區美食 #taipei #信義美食 #酒吧 #調酒 #韓老二 #牛肉麵雞湯 ©版權所有，不得轉載copyrights reserved",象山
278,https://www.instagram.com/p/B6HmSXYnfw1/,"📍Arcadia, California
Paper Pot Shabu / Lamb Chuck / USD$20 (6oz)
美味程度(taste)：🌕🌕🌕🌑🌑
環境衛生(ambience)：🌕🌕🌕🌗🌑
服務態度(service)：🌕🌕🌕🌗🌑
再訪意願(revisit)：🌕🌕🌕🌑🌑
🗺 1236 S Golden West Ave, Arcadia, CA 91007
☎️(626) 662-7178
⏰ 11:30-15:00 / 17:00-22:00
💡補充💡因為在網上看到是紙煮火鍋覺得很酷所以就來試試！將不鏽鋼鍋換成紙張來煮，完全不會破！肉的品質跟湯底味道(我點的是昆布鍋)都普通～結論就是純粹體驗紙煮火鍋的概念😂
#4foodie #4foodieincalifornia #4foodieinLA #4foodie洛杉磯 #4foodie美國 #paperpot #美國美食 #lafoodie #LAfood #4foodieforfoodie #hotpot #紙煮火鍋 #紙火鍋 ©️版權所有，不得轉載copyrights reserved",
279,https://www.instagram.com/p/B6Fnlt6HAXH/,"📍️Hiroshima, Japan
AIDA with cafe / AIDAのふわふわシフォン(ブルーベリーチーズ) / ¥580
美味程度(おいしさ)：🌕️🌕️🌕️🌕🌑
環境衛生(店内環境)：🌕🌕🌕🌕️🌗
服務態度(サービス度)：🌕🌕🌕🌕️🌗
再訪意願(リピート率)：🌕🌕🌕🌕🌑
🗺 広島県広島市中区袋町5-38 山中ビル2F
🚇 袋町駅
☎082-543-5567
⏰11:00～20:00
🍽2019.11.18 到訪用餐
💡補充💡藍莓乳酪口味的戚風蛋糕😋蛋糕的本體非常的軟又綿🥺上面的鮮奶油也一點都不膩！配上上面的藍莓酸酸甜甜的口感味道都很棒🌸總共有6種口味可以選擇！還有飲料set可以折100日幣哦👌
#4foodie #4foodieinjapan #Hiroshima #japan #日本 #広島 #廣島 #シフォン #戚風蛋糕 # #グルメ #日本美食 #東京美食
©版權所有，不得轉載copyrights reserved",
280,https://www.instagram.com/p/B6CftEAnY-c/,"📍️Taipei, Taiwan
Taste Lab / 五道式午餐 / $1280
美味程度：🌕🌕🌕🌕🌗
環境衛生：🌕🌕🌕🌕🌑
服務態度：🌕🌕🌕🌕🌗
再訪意願：🌕🌕🌕🌕🌕
💡補充💡五道午間菜色剛剛好，不會太飽👌🏻伊恩主廚設計的菜色除了有「泰魂法菜」特色之外，外大量使用台灣海產以及時令水果入饌也是吸睛重點，鰹魚、明蝦，與蓮霧、西瓜、柚子…等都是盤中主角，個人很喜歡溫熱的西瓜入菜，主廚將泰國傳統料理國際化，以Tapas的手法呈現用葉子包著香料入口的概念，葉子換成了塔皮、配上台灣現流魚獲產量第二高的鰹魚以及新鮮椰子肉、花生、蝦米、乾蔥頭…等等，才吃完午間套餐就想訂位晚上的套餐了😂主廚的魅力無窮啊
👨🏻‍🍳主廚故事Chef’s Story👩🏻‍🍳
泰國「廚壇金童」美譽、執掌曼谷著名餐廳—「Issaya Siamese Club」的伊恩．基第差(Ian Kittichai)主廚以及他的大弟子傑薩達．克里亞彭(Jessada Khruapunt)來台客座，於地下二樓的Taste Lab推出「泰魂法菜大師饗宴」，頂著曾經連續五年入選「聖佩黎洛亞洲50最佳餐廳(S. Pellegrino Asia's 50 Best Restaurants)」的榮耀光環✨✨✨伊恩主廚將負責整檔活動的菜色企劃、委由傑薩達負責現場執行，帶來一系列選用台灣魚獲與時令水果為食材、佐以法式烹調手法以及泰式調味風格的精彩料理😋😋😋
🗺台北市中山北路二段39巷3號
🚇捷運中山站3號出口
☎(02)2521-5000
🍽2019.12.06到訪用餐
#4foodieforfoodie #4foodieluxe #4foodie晶華酒店 #4foodie米其林 #4foodieintaipei #taipeifood
©️版權所有，不得轉載copyrights reserved",中山
281,https://www.instagram.com/p/B5-Dz-ZnaSQ/,"📍️Tokyo, Japan
蝋燭屋 / 焼きチーズ麻婆麺 / ¥1200
美味程度(おいしさ)：🌕️🌕️🌕️🌑🌑
環境衛生(店内環境)：🌕🌕🌕🌕️🌗
服務態度(サービス度)：🌕🌕🌕🌕️🌑
再訪意願(リピート率)：🌕🌕🌕🌑🌑
🗺 東京都渋谷区神宮前4-12-10 表参道ヒルズ 3F
🚇明治神宮前駅 / 表参道駅
☎03-6447-2801
⏰11:00～23:00 (禮拜天～22:00)
🍽2019.11.06 到訪用餐
💡補充💡在表參道的一家麻婆麵專賣店🍜麵的辣度、麻度、辣油量的程度可以依照個人吃辣程度自己選擇👌我個人不太吃辣就點了烤起司麻婆麵辣度１！辣度對我來說剛剛好沒什麼感覺，但因為份量也頗多所以吃到最後有點膩🤭偷吃了朋友的辣度4我大概要燒起來了🔥🔥🔥喜歡吃辣的人可以來挑戰看看🌶️
#4foodie #4foodieinjapan #tokyo #omotesando #japan #日本 #東京 #表参道 #明治神宮前 # #麻婆麺 #ラーメン #グルメ #日本美食 #東京美食
©版權所有，不得轉載copyrights reserved",
282,https://www.instagram.com/p/B57Yt3snmSW/,"📍Taipei, Taiwan
韓老二 / 以下餐點及價位
頂級鹽烤牛五花 / $380
美味程度：🌕🌕🌕🌕🌑
💡補充💡肉質軟嫩鮮甜🐂牛肉的香味超級迷人！以厚度來說，兩片疊在一起包生菜剛剛好😋😋
韓老二鹽烤豬五花(厚) / $340
美味程度：🌕🌕🌕🌕🌑
💡補充💡吃豬五花最怕吃到過油的🐷雖然五花肥肉居多，但吃起來不會太油👏🏻微焦的香氣超級加分，最經典的包生菜吃法不要錯過了🥬
韓醬鐵板雞肉 / $210
美味程度：🌕🌕🌕🌕🌑
💡補充💡雞腿肉除了嫩沒有別的😚🐔本身已經調味過，鹹度適中，有入味，帶出獨特的鐵板烤肉香氣，我也很喜歡💕
甘烹雞 / $280
美味程度：🌕🌕🌕🌕🌗
💡補充💡 將炸過的雞肉和年糕裹上特製醬料和洋蔥、辣椒等🧅🌶🐔醬料濃稠，是甜甜的，糖醋的口感，甜味大於辣味，超愛這道！肉也是軟嫩到不行😍
韓式海鮮鍋 / $420
美味程度：🌕🌕🌕🌗🌑
💡補充💡海鮮種類非常非常多樣🐟🦐食材新鮮，因此湯頭充滿海鮮滿滿精華與鮮味😋辣度普通，有吃辣的人都能接受👏🏻麵記得不要煮太久才能吃到QQ的麵體唷😛
整體：
環境衛生：🌕🌕🌕🌕🌑
服務態度：🌕🌕🌕🌕🌑
再訪意願：🌕🌕🌕🌕🌑
🗺台北市信義區松壽路28號(neo19一樓)
🚇捷運象山站1號出口
☎️0970-130-805
⏰週一～週五 17：30-00：00 週六週日 12：00-14：00 17：30-00：00
🍽2019.12.09到訪用餐
#4foodie #4foodie象山站 #韓老二 #台北燒肉 #台北美食 #信義區美食 #taipei #4foodie燒烤 #信義美食 #台北韓式燒烤 #韓式烤肉 #韓式海鮮#韓式料理
©版權所有，不得轉載copyrights reserved",象山
283,https://www.instagram.com/p/B56wB_rnuQn/,"📍Taipei, Taiwan
真芳碳烤吐司x 佐藤咖喱 / 咖喱豬肉蛋起司 / $80
美味程度：🌕🌕🌕🌕🌗
環境衛生：🌕🌕🌕🌕🌑
服務態度：🌕🌕🌕🌕🌑
再訪意願：🌕🌕🌕🌕🌑
🗺台北市民生東路二段129號
🚇捷運行天宮站1號出口
☎️(02)2523-9466
⏰平日6:30-13:30 假日7:30-13:30
🍽2019.12.10到訪用餐
💡補充💡佐藤咖喱 x真芳聯名餐點期間限12/6-12/15⚡️⚡️⚡️每天現做！賣完為止！大家手腳要快(๑>ᴗ<๑)咖喱很濃郁，搭配起司、蛋與肉排，很有飽足感👍🏻很期待早餐三明治有多種口味🥰🥰🥰
#4foodie #4foodie行天宮站 #台北早餐 #台北碳烤吐司 #行天宮美食 #taipei #台北美食 #碳烤吐司 #佐藤咖喱 #早餐推薦 #4foodieintaipei #4foodieforfoodie
©版權所有，不得轉載copyrights reserved",行天宮
284,https://www.instagram.com/p/B540axbnvco/,"📍Taipei, Taiwan
太興茶餐廳 / 以下餐點及價位
自家製菠蘿包 $40
美味程度：🌕🌕🌕🌕🌑
💡補充💡外酥內軟，菠蘿部分也不會太油，真的算是很不油的，比起以往吃過的，不油的菠蘿包加分很多👌🏻👌🏻👌🏻下次會想再試試看冰火菠蘿油～
忌廉雞湯火腿通粉拼炒滑蛋+牛油厚多士 $ 148
美味程度：🌕🌕🌕🌗🌑
💡補充💡 經典港式通粉早餐，以忌廉雞湯為基底，鋪上絲狀火腿提味，口感香濃滑順👍🏻口味比想像中濃郁。搭配金黃香脆的牛油厚多士，份量來說真的很夠，早餐吃這樣很飽很滿足💕
沙茶牛肉公仔麵拼炒滑蛋+牛油厚多士 $198
美味程度：🌕🌕🌕🌕🌑
💡補充💡 特製沙茶醬與 Q 彈的公仔麵拌煮，再加入鮮嫩厚實的牛肉，牛肉口感滑嫩，湯頭很唰嘴🍜
香辣肉碎湯米粉 $158
美味程度：🌕🌕🌕🌕🌑
💡補充💡這道看起來普通，可是口味非常濃郁，本來對他不是很有信心，結果一吃整個改觀！湯頭很唰嘴，米粉Q彈，肉末蠻夠味，帶有一點微辣剛剛好🌶️
特搜叉燒 $318
美味程度：🌕🌕🌕🌕🌑
💡補充💡叉燒蠻甜的，肉質肥瘦相間，整體口感軟嫩！
桶子油雞 $338
美味程度：🌕🌕🌕🌕🌑
💡補充💡肥肉偏多，不過外皮很酥脆！油脂香氣豐富，肉質Q彈🤤🤤🤤
滿燻燒鴨(下牌帶腿) $398
美味程度：🌕🌕🌕🌕🌑
💡補充💡鴨皮蠻脆的，鴨香味濃郁，肉質扎實！
黯然銷魂飯 $220
美味程度：🌕🌕🌕🌕🌑
💡補充💡 精選梅肉製作成肉質香嫩的叉燒，並燒至帶點「燶邊」，搭配流心的荷包雙蛋，一口咬下黃澄澄的蛋黃🍳蛋黃搭配叉燒與白飯真的太療癒了٩(˃̶͈̀௰˂̶͈́)و
杏仁露 $88
美味程度：🌕🌕🌕🌕🌑
💡補充💡喝起來不會太甜，蠻香濃的👍🏻
整體
環境衛生：🌕🌕🌕🌕🌑
服務態度：🌕🌕🌕🌕🌑
再訪意願：🌕🌕🌕🌕🌗
🗺台北市信義區松壽路12號
🚇捷運101世貿站4號出口
☎️(02)7737-8669
🍽2019.12.04到訪用餐
💡補充💡由藝人阿緯此次聯手香港『太興集團』，於微風台北車站二樓開設香港最大且最知名的燒味茶餐廳『太興』。30年前，太興從港式燒味快餐店起家，隨著時間不斷推陳出新，提供顧客包含燒味、炒菜、小點…..等多元化以及高品質的餐點選擇🥰🥰🥰
#4foodie #4foodie101世貿站 #太興茶餐廳 #att美食 #台灣美食 #taiwan #4foodie港式 #信義區美食 #attforfun #taipeifood #台北港式 #台北茶餐廳 #太興台灣 #奶茶控 #花生控 #信義美食#4foodieintaipei #4foodieforfoodie
©版權所有，不得轉載copyrights reserved",台北車站
285,https://www.instagram.com/p/B54LR_QnGxf/,"📍Taipei, Taiwan
麥吉 Machi Machi 西門店 / 以下飲品及價位
烤糰子麵茶芝士鐵觀音 $85
美味程度：🌕🌕🌕🌕🌗
💡補充💡 混搭日式經典的烤糰子及台灣傳統古早味香濃的麵茶粉，搭配上麥吉熱賣的芝士奶蓋烏龍鐵觀音，延續一貫麥吉的產品理念，喝飲料就像在吃甜點❤️烤糰子超可愛🍡一整杯喝完超飽😂麵茶粉真的很神奇，帶著獨特的香氣，吃起來沒什麼味道，但不加粉的話真的還少一個味～
芝士特濃黑可可 $85(熱飲)
美味程度：🌕🌕🌕🌕🌗
💡補充💡採用法國 100%純黑可可，搭配鮮奶及奶蓋，不添加一滴水，可可很濃郁🍫搭配底下的奶酪也是不會太甜，口味跟口感都有很不錯的表現👍🏻最後放上蝴蝶餅乾，整體超適合冬天❄️ 奶酪特濃黑可可 $98
美味程度：🌕🌕🌕🌕🌗
💡補充💡麥吉 machi machi 經典瓶裝系列，香濃黑可可冰沙結合麥吉招牌奶酪系列，可可超濃，搭配奶酪卻意外清爽❤️愛巧克力的絕不可錯過！！！
整體
環境衛生：🌕🌕🌕🌕🌕
服務態度：🌕🌕🌕🌕🌗
再訪意願：🌕🌕🌕🌕🌕
🗺台北市萬華區中華路一段162-2 號
🚇捷運西門站1號出口
☎(02)2311-8569
⏰平日12:00-21:00 週末11:00-21:00
🍽2019.11.13到訪
💡補充💡自從麥吉開在我家附近之後我幾乎快天天報到了😂東區本店是我最常去的，這次又新開了西門店！！！恭喜❤️新口味各家門市都有販售喔(灬ºωº灬)♡
#4foodie #4foodie台北 #麥吉machi #麥吉 #taipei #手搖飲料 #西門町飲料 #4foodie西門站 #台北美食 #4foodie飲料 #台北飲料 #taipeidrinks #西門飲料推薦 #西門飲料 #4foodieintaipei #4foodieforfoodie
©️版權所有，不得轉載copyrights reserved",西門
286,https://www.instagram.com/p/B52OhouHV1o/,"📍Taipei, Taiwan
新村站著吃烤肉 / 以下餐點及價位
牛腰窩 / $420(200g) $590(300g)
美味程度：🌕🌕🌕🌕🌗
💡補充💡又嫩又多汁，還帶有牛肉特有的油脂香氣！外面烤的微焦讓口感不只層次感豐富也同時超級加分！
正宗鐵桶烤肉 / $390一份(6oz)
美味程度：🌕🌕🌕🌕🌗
💡補充💡醃漬後本身就有鹹鹹甜甜的口感，更帶出牛肉本身的香甜滋味！
整體：
環境衛生：🌕🌕🌕🌕🌗
服務態度：🌕🌕🌕🌕🌑
再訪意願：🌕🌕🌕🌕🌕
🗺台北市信義區忠孝東路五段159號
🚇捷運市政府站4號出口
☎️(02)2766-5258
⏰11:30-2:00
🍽2019.11.21到訪用餐
💡補充💡韓國新村非常有名的站著吃烤肉！其實之前已經有更詳細的介紹過了～🤣但手邊還有拍的美美的照片想發又剛好看到店家最近有活動，所以就打算再發一篇告訴大家好康內容啦👏🏻😛就是直到今年12/21之前，只要到新村站著吃烤肉用餐，就送Draft land即飲調酒買一送一兌換券喔🍸🍹🍷🥂🚫未滿18禁止喝酒🚫
#4foodie #4foodie市政府站 #新村站著吃烤肉 #台北燒肉 #台北美食 #信義區美食 #taipei #4foodie燒烤 #信義美食 #台北韓式燒烤 #站著吃烤肉 #연남석식당
©版權所有，不得轉載copyrights reserved",市政府
